ID,POS,Gloss,Gloss_persian,Checked
17954,noun,a liquid unit officially adopted in the United States Customary System,یک واحد مایع رسماً در سیستم عرفی ایالات متحده به تصویب رسید ,0
18998,noun,bear with a black coat living in central and eastern Asia,خرسی با کت مشکی که در آسیای مرکزی و شرقی زندگی می کند ,0
18999,noun,white bear of arctic regions,خرس سفید مناطق قطبی ,0
19000,noun,common coarse-haired long-snouted bear of south-central Asia,خرس پوزه بلند موی مشترک جنوب آسیای مرکزی ,0
19001,noun,an investor with a pessimistic market outlook; an investor who expects prices to fall and so sells now in order to buy later at a lower price,یک سرمایه گذار با چشم انداز بدبینانه در بازار ؛ یک سرمایه گذار که انتظار دارد قیمت ها کاهش یابد و بنابراین اکنون می فروشد تا بعداً با قیمت پایین تری بخرد ,0
19002,noun,someone who commits capital in order to gain financial returns,کسی که برای بدست آوردن بازده مالی سرمایه خود را مرتکب می شود ,0
19003,adjective,"capable of being borne though unpleasant; ""sufferable punishment""","قادر به تحمل هر چند ناخوشایند است. ""مجازات قابل تحمل"" ",0
19004,verb,"go along the rim, like a beard around the chin; ""Houses bearded the top of the heights""","مثل ریش دور چانه امتداد لبه را طی کنید ؛ ""خانه هایی که در بالای ارتفاعات ریش دارند"" ",0
19005,verb,"run around the rim of; ""Sugar rimmed the dessert plate""","دور لبه دویدن ""شکر بشقاب دسر را لبه دار کرد"" ",0
19006,noun,the hair growing on the lower part of a man's face,موهایی که در قسمت پایین صورت یک مرد رشد می کنند ,0
19007,noun,"the front of the human head from the forehead to the chin and ear to ear; ""he washed his face""; ""I wish I had seen the look on his face when he got the news""","جلوی سر انسان از پیشانی تا چانه و گوش به گوش؛ ""او صورت خود را شست""؛ ""کاش وقتی خبر را می گرفت چهره او را می دیدم"" ",0
17955,noun,a unit of measure for capacity officially adopted in the British Imperial System; British units are both dry and wet,یک واحد اندازه گیری ظرفیت که به طور رسمی در سیستم شاهنشاهی انگلیس به تصویب رسیده است. واحدهای انگلیسی هر دو خشک و مرطوب هستند ,0
19008,noun,the body of an adult man,بدن یک مرد بالغ ,0
19009,noun,"a covering for the body (or parts of it) consisting of a dense growth of threadlike structures (as on the human head); helps to prevent heat loss; ""he combed his hair""; ""each hair consists of layers of dead keratinized cells""","پوششی برای بدن (یا قسمتهایی از آن) متشکل از رشد متراکم ساختارهای نخ مانند (مانند سر انسان). به جلوگیری از اتلاف گرما کمک می کند. ""او موهای خود را شانه کرد""؛ ""هر مو شامل لایه هایی از سلولهای کراتینه شده مرده است"" ",0
19010,noun,the first beard of an adolescent boy,اولین ریش پسر نوجوان ,0
19011,noun,a small tufted beard worn by Emperor Napoleon III,یک ریش کوچک منگوله دار که توسط امپراطور ناپلئون سوم پوشیده شده است ,0
19012,noun,a full beard,ریش پر ,0
19013,noun,beard grown down the side of a man's face in front of the ears (especially when the rest of the beard is shaved off),ریش که از کنار صورت یک مرد جلوی گوش رشد کرده است (مخصوصاً وقتی بقیه ریش تراشیده شده باشد) ,0
19014,noun,a small chin beard trimmed to a point; named for its resemblance to a goat's beard,یک ریش کوچک چانه تا یک نقطه کوتاه شده است. به دلیل شباهت آن به ریش بز نامگذاری شده است ,0
19015,noun,short stiff hairs growing on a man's face when he has not shaved for a few days,موهای سفت و کوتاه که روی صورت یک مرد رشد می کند در حالی که چند روز اصلاح نشده است ,0
19016,noun,a short pointed beard (named after Anthony Vandyke),ریش کوتاه و نوک تیز (به نام آنتونی وندیکه) ,0
19017,noun,"an unshaved growth of hair on the upper lip; ""he looked younger after he shaved off his mustache""","رشد اصلاح نشده مو در لب بالایی ؛ ""او بعد از تراشیدن سبیل خود جوانتر به نظر می رسید"" ",0
17956,noun,United States liquid unit equal to 4 quarts or 3.785 liters,واحد مایع ایالات متحده معادل 4 کوارت یا 3.785 لیتر ,0
19018,noun,"filamentous hairlike growth on a plant; ""peach fuzz""","رشد موی رشته ای مانند یک گیاه. ""هلو فازی"" ",0
19019,noun,a person who diverts suspicion from someone (especially a woman who accompanies a male homosexual in order to conceal his homosexuality),شخصی که سوicion ظن را از شخصی دور می کند (خصوصاً زنی که برای مخفی کردن همجنسگرایی خود یک همجنسگرای مرد را همراهی می کند) ,0
19020,noun,hairy growth on or near the face of certain mammals,رشد مو در یا در نزدیکی صورت پستانداران خاص ,0
19021,noun,any of numerous agile ruminants related to sheep but having a beard and straight horns,هر یک از نشخوارکنندگان چابک و متعدد مربوط به گوسفند اما دارای ریش و شاخ مستقیم است ,0
19022,noun,tuft of strong filaments by which e.g. a mussel makes itself fast to a fixed surface,دسته کاملی از رشته های قوی که بوسیله آنها به عنوان مثال صدف خودش را سریع به یک سطح ثابت می رساند ,0
19023,noun,a slender and greatly elongated solid substance,یک ماده جامد باریک و بسیار کشیده است ,0
19024,adjective,"having a growth of hairlike awns; ""bearded wheatgrass""","داشتن رشد سایبان های مو مانند. ""علف گندم ریش دار"" ",0
19025,adjective,"having awns i.e. bristlelike or hairlike appendages on the flowering parts of some cereals and grasses; ""awned wheatgrass""","داشتن سایبان ها ، به عنوان مثال زائده های موی مانند و مو در قسمت های گلدار برخی از غلات و گیاهان. ""علف گندم سایبان"" ",0
19026,noun,"someone whose employment involves carrying something; ""the bonds were transmitted by carrier""","کسی که اشتغال او شامل حمل چیزی است. ""اوراق قرضه توسط حامل منتقل شد"" ",0
19027,noun,"a messenger who bears or presents; ""a bearer of good tidings""","یک پیام رسان که تحمل می کند یا ارائه می دهد. ""مژده دهنده"" ",0
17957,noun,a British imperial capacity measure (liquid or dry) equal to 4 quarts or 4.545 liters,اندازه گیری ظرفیت شاهنشاهی انگلیس (مایع یا خشک) برابر با 4 کوارت یا 4.545 لیتر ,0
19028,noun,a person who carries a message,شخصی که حامل پیامی است ,0
19029,noun,one of the mourners carrying the coffin at a funeral,یکی از عزاداران که تابوت را در یک مراسم خاکسپاری حمل می کند ,0
19030,noun,a person who is feeling grief (as grieving over someone who has died),شخصی که احساس غم و اندوه می کند (مانند غمگینی برای شخصی که درگذشته است) ,0
19031,noun,"the person who is in possession of a check or note or bond or document of title that is endorsed to him or to whoever holds it; ""the bond was marked `payable to bearer'""","شخصی که چک یا اسکناس یا اوراق قرضه یا سندی را در اختیار دارد که به او یا هرکسی که آن را تصویب می کند ، باشد. ""این اوراق با عنوان"" قابل پرداخت به حامل ""مشخص شد"" ",0
19032,noun,a person who invests capital in a business (especially a large business),شخصی که سرمایه خود را در یک تجارت (به ویژه یک تجارت بزرگ) سرمایه گذاری می کند ,0
19033,noun,holder of a ticket (for admission or for passage),دارنده بلیط (برای پذیرش یا گذرگاه) ,0
